name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	H2 oxidation/methene metabolism	Methane oxidation	Methanogenesis	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Heterotrophy_fermentation	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Phototrophy	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL34_DN	5.251391559	521	0.224803712	0.021951402	0.001436831	0.045093477	0.027891204	0.086830451	0.100990505	0.028018243	0.014792775	0.027681683	0.008580307	0.033110515	4.29E-04	0.03419856	4.98E-04	0	1.77E-04	0	0.019835611	0.0074095	9.44E-04	0.123109803	0.014667836	0.077975824	0.092613046	0.00216264	0.019355859	0.109502521	0.273520455	0.004748142	0.004769653	0.030986302	0.437753163	0.022597582	0.037676832	0.05903248	5.70E-05	0.126382917	0.185999577	0.21531739	0.001135537	0.02213174	0.13525815	0.031703243	0.013445075	0.19192846	0.020631582	1.65E-02	0.04850355	0.004331408	0.00306605	2.424239695	16	2.908718601	26	5.759795867	1374	Greenland	0.97455964	2.218115936	2.789322921	4.979488565	2.028148247	4.65728814	64.1512	-51.2184	6.671399834	7.448042613	7.049254841	7.068597804	4.505349851	0.43502391	-1.272965676	1.838961071	-4.818068524	2.156981119	2.189416395	1.903598951	0.93413065	14.15844333
GL34_UP	3.712909233	329	0.305818997	0.019526061	2.87E-05	0.061816293	0.029186464	0.102826615	0.05998064	0.069942163	0.005834717	0.019646724	0.006972984	0.045472737	1.40E-04	0.034664254	4.60E-04	0	3.14E-04	0	0.009734616	0.004767576	8.49E-04	0.074096975	0.009202863	0.054871926	0.059772657	0.021550018	0.091485502	0.103900085	0.474635746	2.68E-04	0.024299915	0.013103345	0.219472847	0.019123235	0.026799161	0.026910585	1.52E-06	0.115133506	0.16375936	0.171693044	0.003434759	0.025588723	0.122931924	0.053538134	0.016515947	0.251676523	0.008639984	2.62E-03	0.06354333	0.001929047	0.001589526	0.587595696	4	0.700250044	3	3.915112352	676	Greenland	-1.049822124	2.159868791	2.837322537	4.979488565	1.871802177	4.790404164	64.1512	-51.2184	6.671399834	7.448042613	7.049254841	3.157000421	1.871802177	0.402126207	-0.328504067	0.774727168	-5.35810389	NA	NA	NA	NA	14.11730777
GL35_DN	5.079862344	473	0.213316283	0.02416149	0.001144215	0.042140303	0.030621388	0.086829132	0.12328603	0.028414121	0.014001289	0.023199933	0.010064632	0.035493085	1.18E-04	0.030090905	6.27E-04	0	8.52E-05	0	0.028133766	0.008249541	0.001066822	0.103844465	0.013061618	0.079186528	0.096150157	0.001634055	0.015148207	0.095849897	0.245412373	0.015579885	0.001048492	0.025158193	0.484103594	0.025603639	0.053032557	0.039048869	1.43E-05	0.124384	0.193549783	0.214649737	0.001954716	0.019412497	0.139886828	0.034924892	0.013697315	0.180591191	0.019745768	1.38E-02	0.04859432	0.005421215	0.003049726	1.698615964	12	2.084607791	16	4.468384408	972	Greenland	1.047318994	2.056684555	NA	NA	1.064710737	4.212868064	64.166	-51.0694	6.891117638	7.411858357	7.157735484	6.45126	5.349485653	0.004987542	-0.46203546	0.518793793	-4.222159366	1.657275242	2.423031246	1.504077397	0.579418415	14.59031713
GL36_DN	4.962901228	430	0.21725261	0.015992018	0.003410039	0.03703745	0.021269354	0.084517904	0.154638538	0.02001111	0.014447762	0.033025393	0.013406743	0.026433718	1.98E-04	0.029293198	0.002180123	0	4.98E-04	0	0.046200388	0.006569227	8.72E-04	0.141328422	0.006786526	0.042309074	0.074447682	0.004194489	0.038745936	0.074973282	0.217508921	0.00812691	0.001208935	0.017601662	0.549129532	0.01811379	0.051713288	0.022853968	2.38E-05	0.126444092	0.201995919	0.197662564	0.003276914	0.020291993	0.149511242	0.036925236	0.010652678	0.173101147	0.016738664	1.57E-02	0.054535618	0.005896815	0.002810042	1.928404401	7	1.374695849	4	4.903650398	856	Greenland	2.224623552	2.090628731	2.672077541	4.979488565	1.887069649	2.936512914	64.1203	-51.4749	6.641834698	7.034828362	6.848005275	6.934883946	5.027164596	-0.45413028	-1.021651248	0.662687973	-2.932324704	2.256017457	2.261763098	0.828551818	0.881699287	14.85545615
GL36_UP	5.039600575	445	0.208093441	0.015624023	0.006112509	0.037384373	0.02650412	0.085757844	0.152700797	0.019048202	0.01350399	0.028231081	0.011986265	0.02996475	2.13E-04	0.029185506	0.001277674	0	4.84E-04	0	0.058818454	0.007667549	0.001080588	0.12489474	0.006328321	0.042897041	0.084809781	0.002814164	0.03234193	0.0550778	0.261916101	0.004006093	0.001880244	0.022988707	0.538630107	0.019304505	0.030606863	0.033220111	2.75E-05	0.12215834	0.190292274	0.194885319	0.002473344	0.022480901	0.15623959	0.039759706	0.012151395	0.179160457	0.014656073	2.77E-02	0.05885797	0.004452549	0.002154659	1.979431253	9	1.853685781	8	5.039881102	1007	Greenland	1.994700313	2.09679018	2.751748056	5.029784113	1.686398954	3.022860941	64.1203	-51.4749	6.641834698	7.034828362	6.848005275	5.657738536	2.862200881	-0.486133011	-0.693147181	0.277631737	-3.34864146	1.586169285	2.116255515	1.10856262	0.152721087	14.88280437
GL42_DN	4.916968419	485	0.260651292	0.021030907	0.004397391	0.046132119	0.021850052	0.085311973	0.082765715	0.026648193	0.005449891	0.016489407	0.00869538	0.028981021	8.14E-04	0.030610665	2.23E-04	0	1.11E-04	0	0.013135275	0.009198619	5.78E-04	0.102180927	0.023596322	0.113559648	0.091449874	0.001218667	0.0192779	0.05058824	0.277662547	0.002161987	6.77E-04	0.016985991	0.461187147	0.053602405	0.025170817	0.092662731	2.30E-05	0.120843276	0.197297883	0.242037083	5.88E-04	0.020297922	0.105580961	0.041767861	0.020116225	0.160955602	0.032024228	5.19E-03	0.045887552	0.00763665	0.004914543	2.257782589	16	2.880214743	26	5.9973677	1706	Caucasus	1.348073148	2.289499853	2.629728234	4.980176087	4.249922794	3.952204795	43.0925	43.1693	7.970567664	8.618937175	8.300031712	7.914800374	6.305362462	2.798195551	-0.94160854	3.822098298	-4.894521117	NA	NA	NA	NA	14.77592881
GL43_DN	4.453703658	387	0.20337025	0.011261038	0.004243439	0.045823835	0.026287192	0.101055533	0.063793995	0.033305724	0.003430822	0.02883757	0.007207628	0.034326052	0.007632115	0.034861985	0.004344131	0	0.002820315	1.33E-04	0.017841801	0.008275708	0.014173461	0.076860125	0.04141027	0.117115572	0.107710735	0.002594952	0.018297148	0.029446294	0.266607976	0.001761199	0.001351483	0.021262731	0.578626245	0.021274344	0.046274844	0.015086201	1.15E-05	0.130340355	0.173320751	0.253352505	6.11E-04	0.025135227	0.109225763	0.055073009	0.017466151	0.142000539	0.032038575	9.67E-03	0.0513538	0.005695266	0.004290224	1.828009823	7	2.20443855	11	5.680252444	1351	Caucasus	-0.430782916	2.285438934	2.706048198	4.986342602	4.566429358	4.542762726	43.105	43.1319	7.79626363	8.605478756	8.259716961	7.597647167	5.12693575	3.740878749	-0.798507696	4.613138356	-7.241760561	NA	NA	NA	NA	14.50095306
GL44_Down	5.204900338	527	0.212799669	0.011081542	0.031603649	0.044986541	0.021935365	0.080423959	0.108413085	0.021526372	0.00919182	0.033649499	0.009405276	0.027471145	0.00173939	0.031918968	0.00213638	0	1.40E-04	4.92E-06	0.065861081	0.006317294	0.001347192	0.119976027	0.011387562	0.051791646	0.089633217	0.002980493	0.031185127	0.050121018	0.185314544	0.003037573	0.002917381	0.037391595	0.548721394	0.038751037	0.038516503	0.064007686	3.61E-05	0.127425259	0.196279207	0.210174997	0.001327861	0.019509356	0.130225812	0.040746499	0.012856032	0.185274144	0.024914955	1.11E-02	0.041461346	0.007391151	0.002302586	2.505195042	17	3.088061072	29	6.134946994	1734	Caucasus	1.115141591	2.310553263	2.593013391	4.978112102	4.843399375	2.35612586	43.0915	43.2011	8.231509122	8.506031127	8.349011198	7.739576854	6.770215865	0.062974799	-1.46967597	1.662030363	-1.214785326	1.133013715	2.38416508	6.376318701	-2.002480501	18.53823679
GL44_UP	4.833886372	404	0.245922377	0.020561349	4.87E-04	0.043374068	0.030425496	0.0804346	0.093982206	0.024503215	0.008770909	0.009549763	0.007552602	0.036181708	0.001279738	0.037731579	0.001162595	0	7.79E-05	0	0.018889737	0.007345327	0.001681219	0.095275046	0.019252379	0.101039457	0.112019116	9.14E-05	0.0252803	0.053974667	0.285536207	9.07E-04	0.004547195	0.077967361	0.393969835	0.026504178	0.099232456	0.032074172	6.64E-06	0.131479148	0.18458279	0.229902894	0.00156151	0.026157045	0.110730305	0.048919277	0.017893031	0.15392685	0.038396709	3.22E-02	0.044630566	0.007418782	0.004078822	1.748420707	8	2.177538363	11	5.387529549	1374	Caucasus	-1.386294361	2.324346585	2.562638998	4.971201225	5.040841136	3.63363098	43.0915	43.2011	8.231509122	8.506031127	8.344980369	5.285738584	3.921973336	-0.035627178	-0.798507696	0.824175443	-5.128584887	NA	NA	NA	NA	15.03541316
GL45_Down	4.909104076	490	0.198239361	0.013347244	0.026411293	0.044415703	0.023015648	0.086811928	0.090445229	0.0309927	0.010110989	0.031226658	0.011956628	0.026205592	5.39E-04	0.031201796	9.48E-04	0	1.44E-04	0	0.061959565	0.009758484	5.32E-04	0.110735894	0.013336049	0.058580961	0.112422916	0.003229631	0.020774875	0.049625941	0.190828143	0.005363446	0.002001773	0.052677847	0.550688919	0.035247728	0.029911804	0.062829966	4.96E-05	0.122614384	0.212531735	0.204561097	0.001620422	0.022071888	0.135958644	0.031832043	0.013555977	0.175352804	0.026370342	2.19E-02	0.041771036	0.007592454	0.003948187	2.382190763	19	2.9291428	27	6.05513381	1526	Caucasus	1.558144618	2.310553263	2.531313023	4.976733742	4.81462041	2.529720666	43.0734	43.1787	8.143662702	8.448807279	8.303752416	6.47002521	5.675040006	-1.15518264	-1.272965676	0.2390169	-2.822644988	0.715397789	1.688249093	6.311752958	0.227135573	17.32299077
GL45_UP	4.551682807	426	0.241407577	0.012457281	0.017963755	0.059699334	0.027994819	0.0898105	0.071789409	0.026183364	0.009710658	0.029011179	0.008891808	0.026330541	0.001257514	0.034454002	8.04E-04	0	1.08E-04	0	0.044777926	0.008946002	0.001023941	0.109723049	0.012090137	0.06177757	0.099056654	0.002410103	0.030654024	0.037272428	0.239122429	0.002805007	0.035765189	0.018036024	0.348683857	0.018297195	0.021747164	0.247584859	3.18E-05	0.121759078	0.192998731	0.207941991	9.97E-04	0.048051046	0.131742205	0.035389975	0.011449905	0.14678027	0.017666406	4.50E-03	0.077453396	0.00428099	0.003444152	1.315567598	27	2.048986519	28	5.303772314	1285	Caucasus	-0.430782916	2.312535424	2.607861474	4.986342602	4.911919321	1.749199855	43.0734	43.1787	8.143662702	8.448807279	8.303752416	6.029482614	5.239098007	-1.15518264	-1.237874356	0.21511138	-4.55848328	0.273836666	1.796747011	6.275289189	-0.663588378	15.87276322
GL46_Down	5.258296258	543	0.262973768	0.018950287	0.004193907	0.046492875	0.023259515	0.087991621	0.094901755	0.022034824	0.009857134	0.016634584	0.008715631	0.028041324	0.001038806	0.037337461	7.82E-04	1.67E-07	1.09E-04	5.34E-05	0.019903967	0.008775282	0.002099155	0.104017987	0.013543953	0.081550125	0.102938375	7.13E-04	0.035379758	0.06199843	0.286321752	0.001822102	0.002208629	0.03981642	0.369133453	0.043894017	0.093208492	0.066202944	1.40E-05	0.121588338	0.189671586	0.216254649	0.001704326	0.022275259	0.132279509	0.042779399	0.01738584	0.174371035	0.026192939	3.52E-02	0.043965176	0.007757076	0.003422372	2.59005175	20	2.865194442	25	5.861349561	1794	Caucasus	1.953027617	2.312535424	2.507157259	4.980176087	4.762173935	4.006423681	43.0808	43.1882	8.182419511	8.511879097	8.339261983	7.225117506	6.350012735	0.460584407	-0.84397007	1.371180723	-2.831749227	0.56815069	0.996948635	6.066943008	0.090754363	17.04731228
GL46_Up	4.889532561	494	0.261019107	0.016141019	0.002533012	0.04773672	0.024766689	0.072548303	0.104427629	0.019707779	0.015316846	0.015698364	0.008166889	0.02581711	5.73E-04	0.040450426	0.001583444	0	1.55E-04	1.32E-06	0.019172749	0.010808117	0.002475765	0.108310889	0.009151369	0.062096896	0.128718606	4.75E-04	0.031072725	0.073824856	0.305837351	7.13E-04	0.002298046	0.086042109	0.306566132	0.027632143	0.112537487	0.053466437	1.02E-05	0.124174096	0.190478012	0.193792681	0.003046869	0.020109308	0.149632624	0.045557805	0.016632559	0.173448949	0.026094102	5.79E-02	0.046148479	0.00747197	0.002833984	2.202001947	16	2.534980302	18	6.023858428	1588	Caucasus	-0.798507696	2.316487998	2.593013391	4.97742316	4.649187071	3.518980417	43.0808	43.1882	8.182419511	8.511879097	8.339500903	6.087910445	5.285738584	0.454255272	-0.544727175	1.064710737	-2.644999588	0.485507816	1.990610328	6.021096162	-0.242071561	16.71262631
GL47_Down	5.230080758	533	0.223530392	0.014120557	0.012112914	0.047464145	0.025791242	0.107935047	0.08180905	0.023125962	0.011206778	0.021115026	0.008842903	0.034617638	0.004626706	0.035862335	0.002183178	0	3.40E-04	6.51E-06	0.027664347	0.008428858	0.002433614	0.107285951	0.016353158	0.08067932	0.099337074	9.47E-04	0.049331046	0.05351391	0.215751243	0.003851125	0.003124849	0.02032294	0.476354149	0.028987859	0.05753755	0.09120541	1.99E-05	0.124818266	0.18182412	0.229682428	0.001172862	0.024606178	0.127316125	0.041475552	0.013716927	0.176865424	0.0246711	1.06E-02	0.043936945	0.006669028	0.003139296	2.26713044	20	2.923575132	28	6.021284275	1710	Caucasus	0.896088025	2.243896097	2.644044871	4.979488565	3.342861805	3.524888854	43.2106	42.6841	7.937196109	8.434354913	8.202482447	6.991636763	5.982676041	1.113500901	-0.867500568	2.050270164	-2.709535549	-2.002480501	1.743968805	4.497584975	-0.229413164	15.55435043
GL47_Up	5.032724933	495	0.233215708	0.014448769	0.008368081	0.046820847	0.02724516	0.108743368	0.078307436	0.026824773	0.009247385	0.017918827	0.007336578	0.034564134	0.004229162	0.03399128	0.001103999	0	1.78E-04	0	0.018059564	0.008284162	0.001315339	0.106244717	0.018821489	0.092998012	0.098315185	5.93E-04	0.036918245	0.049390756	0.225428425	0.003623972	0.001551567	0.023097897	0.46019347	0.037562847	0.039716406	0.122499994	1.64E-05	0.123425921	0.186931764	0.234394027	9.39E-04	0.026262589	0.116045873	0.04221035	0.015235942	0.170773044	0.02688173	5.44E-03	0.045706983	0.007412247	0.00372643	2.174317693	24	2.890453431	29	5.952247379	1630	Caucasus	-0.597837001	2.2782924	2.651127054	4.978800571	3.591817741	3.293983297	43.2106	42.6841	7.937196109	8.434354913	8.202482447	4.80811103	4.034240638	1.113500901	-0.798507696	1.979621206	-4.082182461	-0.015113638	2.625392967	4.819071156	0.024692613	15.29654385
GL48_Down	4.87263377	453	0.227756678	0.017763072	0.006453717	0.046160894	0.02108991	0.09092853	0.09307763	0.026068749	0.007067211	0.017601656	0.008706855	0.030134792	0.004244124	0.02996925	2.31E-04	0	1.34E-04	0	0.025887931	0.008140103	9.08E-04	0.123585063	0.01537178	0.098976273	0.09598991	7.81E-04	0.056209502	0.056888141	0.228612241	0.005324111	0.001336208	0.01203694	0.493868348	0.033867355	0.046192779	0.065630613	3.38E-05	0.112988606	0.183730164	0.234060563	9.76E-04	0.020245917	0.133480416	0.03278742	0.019395342	0.181414139	0.025146317	7.65E-03	0.044377063	0.007348471	0.003972924	2.228320261	18	2.911300377	28	5.594626924	1578	Caucasus	1.373715579	2.295560478	2.577941516	4.980863136	4.332048265	5.454252168	43.2032	42.7503	8.003864437	8.344623926	8.193676666	6.980540949	4.824305716	1.006131436	-1.021651248	2.130609828	-4.822394416	0.795252403	1.86872051	5.152482018	0.281412459	15.73343334
GL48_UP	4.921366152	457	0.236737636	0.015341714	0.006537359	0.049257248	0.022686555	0.096592335	0.081790472	0.025494677	0.010642697	0.020771927	0.007898822	0.030636678	0.003875081	0.033714441	3.00E-04	0	1.46E-04	0	0.02419338	0.007544011	8.17E-04	0.123411127	0.014247836	0.094915783	0.089012312	8.48E-04	0.068187201	0.046518703	0.215674379	0.004517647	0.007962395	0.01236601	0.462596115	0.026388302	0.034150881	0.121611134	2.72E-05	0.120146152	0.185582154	0.23347093	9.07E-04	0.024084973	0.129625894	0.034618166	0.018054798	0.169820219	0.025944879	4.94E-03	0.047318976	0.006581329	0.003794844	1.945941358	26	2.889089658	29	5.253193908	1399	Caucasus	0.048790164	2.301584593	2.622492313	4.97535348	4.337290741	2.224623552	43.2032	42.7503	8.003864437	8.344623926	8.193123722	3.384390263	1.871802177	0.894045123	-0.356674944	1.289232648	-3.973216301	-0.809680997	1.835776355	5.451939335	-0.45413028	15.33014927
GL49_Down	4.996352968	495	0.277728602	0.017681778	0.002861266	0.044425726	0.023301404	0.082826278	0.079761561	0.019812991	0.010610678	0.018331036	0.007563441	0.030253657	0.001194923	0.038067818	1.90E-04	0	1.50E-05	0	0.015154993	0.006318552	8.07E-04	0.108598854	0.023110301	0.10582451	0.081567752	4.39E-04	0.045527793	0.062827165	0.327669371	0.002234569	0.004100868	0.010084263	0.356858353	0.038183274	0.038367116	0.114129464	1.78E-05	0.120994075	0.175754368	0.229369391	9.75E-04	0.021927417	0.125833974	0.043439224	0.018503402	0.182716707	0.025920646	2.34E-02	0.041104575	0.009420308	0.003806262	2.533387289	23	2.854910034	28	5.840748535	1661	Caucasus	1.423108334	2.2782924	2.570319528	4.980176087	4.500920165	2.670694415	43.1978	42.7389	8.023388552	8.332909711	8.174139343	6.024657514	4.436751534	-0.570929548	-0.693147181	0.182321557	-3.633922288	-1.491654877	1.111857515	5.34290825	-1.187443502	16.24342652
GL49_UP	5.14244006	456	0.264687959	0.016398386	0.003895619	0.047664892	0.023419885	0.084503209	0.084271564	0.01878138	0.011581924	0.019510219	0.009115876	0.03162939	0.001496796	0.038287681	4.81E-04	0	1.80E-05	0	0.022594966	0.00636517	8.37E-04	0.114183057	0.018226809	0.095422148	0.082848051	6.17E-04	0.051511539	0.067109955	0.283212193	0.002317855	0.005712251	0.016403639	0.400113217	0.026484961	0.041529068	0.105589246	1.61E-05	0.121901598	0.175384138	0.221917906	0.001840502	0.021089869	0.136640251	0.041965594	0.016648375	0.181397618	0.025446125	1.93E-02	0.045053272	0.007253788	0.003268318	2.358066747	20	2.835763832	28	5.686977912	1462	Caucasus	0.667829373	2.293544348	2.60046499	4.97742316	4.476199805	2.429217744	43.1978	42.7389	8.023388552	8.333871134	8.178919333	4.151039906	3.277144733	-0.68319685	-0.400477567	-0.223143551	-3.890351488	-1.537117251	1.261297871	5.560527773	-0.502526821	15.40667791
GL50_Down	5.083470998	529	0.270722523	0.021752302	0.002875981	0.046544831	0.022748207	0.087254685	0.079892438	0.025110624	0.006249865	0.014578701	0.008065052	0.028716525	0.001740335	0.03486075	2.99E-04	0	6.04E-05	0	0.015759362	0.007818589	0.001076184	0.111099102	0.019417929	0.100100563	0.088682371	6.87E-04	0.024819421	0.041523951	0.319974575	0.002271687	0.004503407	0.01543015	0.388705743	0.047761989	0.029991687	0.124995721	2.17E-05	0.119393454	0.181605772	0.23707899	7.32E-04	0.024860986	0.112743969	0.040241084	0.020488996	0.17605881	0.027574171	7.40E-03	0.047313978	0.007645546	0.004187761	2.424669861	20	2.944311016	28	5.700938987	1957	Caucasus	0.717839793	2.291524146	2.651127054	4.987025428	4.38949865	2.952302716	43.1946	42.6478	7.868062896	8.443654288	8.187855444	7.330077504	5.161924742	2.619218987	-0.867500568	3.556490266	-3.014397734	-0.133531393	1.410986974	5.404207742	-0.606969484	16.20191101
GL50_UP	4.948824013	461	0.237467176	0.017404996	0.005505058	0.045098322	0.021780835	0.088557806	0.090006399	0.03168442	0.006382949	0.017751178	0.008382319	0.030484787	0.003436792	0.031673703	2.24E-04	0	8.43E-05	0	0.019882339	0.007933261	6.48E-04	0.108438882	0.019944269	0.106254785	0.096745269	9.48E-04	0.031616398	0.043177254	0.243970389	0.002952502	0.005363676	0.00780413	0.527698928	0.026709259	0.030965338	0.079707667	3.45E-05	0.117604706	0.185572743	0.240692169	6.64E-04	0.020666969	0.125267752	0.035514256	0.018733747	0.169749953	0.02741979	5.21E-03	0.046374133	0.007255389	0.004432064	2.305621619	20	2.982423032	30	5.436971353	1547	Caucasus	-0.162518929	2.299580584	2.651127054	4.9698133	4.432006567	2.374905755	43.1946	42.6478	7.868062896	8.443654288	8.19836439	4.436751534	3.113515309	2.422587885	-0.673344553	3.1658969	-4.902312465	0.186479567	2.009555414	5.56952701	-0.335472736	15.06608817
GL51_DN	4.671357419	452	0.234860578	0.016653403	0.01200105	0.05128208	0.02627704	0.111076019	0.079157803	0.025470362	0.007768474	0.015672479	0.006660005	0.033856274	0.00115552	0.035038584	1.41E-04	0	8.73E-05	0	0.015350974	0.009780142	5.67E-04	0.106289648	0.016594304	0.093672362	0.096497592	5.90E-04	0.029787488	0.059383366	0.280954411	0.003666221	0.002688535	0.007111072	0.463421422	0.053426962	0.023834962	0.075710144	1.54E-05	0.11683488	0.181619345	0.227462915	6.51E-04	0.027490245	0.118160866	0.037050445	0.018531901	0.188518193	0.023348783	5.73E-03	0.048109556	0.007681601	0.004482978	2.148236442	19	1.467814912	25	5.913828175	1624	Caucasus	0.936093359	2.33408376	2.629728234	4.993828176	4.42604352	3.649358696	43.2097	42.7247	7.938267155	8.432615215	8.163656176	6.800726706	4.705015521	1.498506352	-0.693147181	2.257587727	-1.044433037	-0.015113638	2.591516385	5.488110938	0.441475546	17.50012387
GL51_Up	5.093934058	431	0.273201494	0.014220845	0.009361258	0.047372802	0.020700715	0.062910835	0.065713226	0.019029766	0.009343149	0.022350184	0.009580413	0.033841097	0.006096319	0.033865588	0.001565136	0	6.15E-05	1.42E-07	0.04373768	0.006527607	0.004642355	0.161502322	0.011591942	0.053468437	0.084995526	0.002107638	0.021158719	0.08876226	0.359583525	0.002621043	0.014715325	0.021891331	0.369944617	0.029678146	0.034143969	0.057471468	2.96E-05	0.11695714	0.17155035	0.203717711	0.001542532	0.024890875	0.143125425	0.042556606	0.018212063	0.193045248	0.02045057	1.68E-02	0.054395585	0.006798396	0.002589043	1.751255385	12	2.066452637	17	5.793315743	1706	Caucasus	0.048790164	2.316487998	2.622492313	4.965637928	4.404277244	3.709906821	43.2097	42.7247	7.938267155	8.432615215	8.160232492	3.860729711	-0.693147181	1.487270278	-0.597837001	2.141241943	-2.296847753	-0.486133011	2.940219564	5.51100646	0.354171814	17.03235235
GL52_DN	4.562957686	451	0.270131434	0.026206512	0.001671526	0.040499137	0.023364281	0.07801244	0.087627338	0.024880161	0.004560776	0.020789757	0.008083367	0.033453446	1.06E-04	0.030956281	1.27E-04	0	9.34E-05	0	0.013148285	0.007846107	0.001223592	0.094511798	0.020698976	0.115935795	0.090086608	9.27E-04	0.017812497	0.052509799	0.249112069	0.001581735	6.00E-04	0.010846448	0.486941823	0.0641831	0.025522922	0.090794011	9.55E-05	0.128428819	0.178526722	0.231508006	4.48E-04	0.017796142	0.123818871	0.04033552	0.018601143	0.179187223	0.02909182	2.57E-03	0.044052539	0.003697244	0.00448205	2.36346949	16	2.905698886	29	4.887257592	1607	Caucasus	1.749199855	2.249184316	2.554899022	4.97535348	3.122364924	3.874321138	43.3004	42.502	8.162088443	8.695423055	8.376550862	7.981904095	6.794026514	1.99673905	-0.84397007	2.912893995	-4.332327246	3.695482605	1.381281819	4.982578696	0.700619195	15.86193451
GL53_Down	4.839287232	475	0.27789866	0.021347821	0.014215882	0.051136971	0.024441925	0.083750193	0.069707911	0.020201782	0.00688937	0.018239678	0.009310283	0.028364639	2.07E-04	0.03652394	3.79E-04	0	5.42E-05	0	0.030236659	0.007548007	0.001645245	0.112465231	0.016204339	0.078102113	0.083785432	0.001616937	0.023920823	0.033511581	0.230530108	9.76E-04	0.001362714	0.021758936	0.383836296	0.135981734	0.018917614	0.1491705	3.40E-05	0.120670427	0.196359774	0.226089946	5.70E-04	0.030397511	0.098139527	0.040608434	0.015516348	0.184371956	0.03099359	8.99E-03	0.046952139	0.004650802	0.004589276	1.982239832	17	2.443034373	23	5.629559428	1596	Caucasus	1.848454813	2.314513664	2.54709867	4.982921456	5.260096154	2.034705648	43.2932	42.4783	8.196298985	8.592764378	8.359603271	8.000852387	6.909254155	1.421902789	-0.798507696	2.297572551	-3.091762497	3.786119589	2.206074193	4.812184355	0.126632651	15.89201829
GL54_DN	4.501452839	423	0.248611846	0.02885277	6.36E-04	0.039591125	0.023458999	0.066765856	0.100130542	0.031188146	0.003229158	0.018460145	0.006477379	0.030971617	0.010505672	0.030421068	1.67E-04	0	4.44E-05	2.28E-07	0.010432091	0.007127384	6.32E-04	0.088799467	0.023255334	0.126486404	0.098825686	3.88E-04	0.023776836	0.04017118	0.306976186	0.001683387	9.76E-04	0.0084945	0.46762329	0.091805537	0.025296565	0.033175791	2.06E-05	0.121399812	0.169718662	0.23570483	4.27E-04	0.016520969	0.118849884	0.035668207	0.018850939	0.193765598	0.031427451	3.72E-03	0.048731117	0.003972517	0.004925979	2.268582163	11	2.515294015	19	5.512667492	1634	Caucasus	1.423108334	2.269028309	2.60046499	4.988389685	4.200204953	2.480731278	43.279	42.4404	8.0600663	8.704419368	8.400884069	7.905625998	6.301702805	3.264804757	-0.430782916	3.748326913	-5.302226196	3.553489192	1.985130862	5.258172226	0.053540767	15.619438
GL54_UP	4.390183249	381	0.259182976	0.032987757	3.75E-04	0.046582978	0.02652924	0.071291415	0.093917108	0.027439588	0.003410826	0.015301857	0.006498744	0.032273108	0.003796519	0.034977487	2.98E-04	0	4.13E-05	1.33E-07	0.017086379	0.007213448	0.001656749	0.083553196	0.019169831	0.106448988	0.103571493	5.23E-04	0.035118855	0.072772219	0.264526167	6.42E-04	0.001672435	0.018849943	0.347408058	0.140342096	0.056481209	0.06217916	8.22E-06	0.112344875	0.173767762	0.221309272	0.001198981	0.022646058	0.1139481	0.036654132	0.015848728	0.213425597	0.031588972	9.39E-03	0.047968085	0.004393174	0.004812393	2.420281688	17	2.653662284	27	4.44125288	1526	Caucasus	0.896088025	2.301584593	2.615203651	4.980863136	4.229749199	2.568788134	43.279	42.4404	8.0600663	8.704419368	8.371936179	6.832492794	5.936216073	3.082139301	-0.223143551	3.337902531	-5.609610943	3.636137743	2.242835089	5.319295773	-0.85566611	15.31132979
